date,account_id,type,amount,sum_3,mean_3,count_3,sum_15,mean_15,count_15,sum_30,mean_30,count_30
1997-10-08,3578,WITHDRAWAL,4051.0,4051.0,4051.0,1.0,4051.0,4051.0,1.0,4051.0,4051.0,1.0
1997-10-09,3578,WITHDRAWAL,2300.0,6351.0,3175.5,2.0,6351.0,3175.5,2.0,6351.0,3175.5,2.0
1997-10-31,3578,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,6365.6,2121.866666666667,3.0
1997-10-14,3579,WITHDRAWAL,3460.0,3460.0,3460.0,1.0,3460.0,3460.0,1.0,3460.0,3460.0,1.0
1997-10-16,3579,WITHDRAWAL,15300.0,18760.0,9380.0,2.0,18760.0,9380.0,2.0,18760.0,9380.0,2.0
1997-10-31,3579,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,18774.6,6258.2,3.0
1997-10-08,3580,WITHDRAWAL,3430.0,3430.0,3430.0,1.0,3430.0,3430.0,1.0,3430.0,3430.0,1.0
1997-10-09,3580,WITHDRAWAL,12800.0,16230.0,8115.0,2.0,16230.0,8115.0,2.0,16230.0,8115.0,2.0
1997-10-11,3580,WITHDRAWAL,335.0,13135.0,6567.5,2.0,16565.0,5521.666666666667,3.0,16565.0,5521.666666666667,3.0
1997-10-19,3580,WITHDRAWAL,5880.0,5880.0,5880.0,1.0,22445.0,5611.25,4.0,22445.0,5611.25,4.0
1997-10-31,3580,WITHDRAWAL,14.6,14.6,14.6,1.0,5894.6,2947.3,2.0,22459.6,4491.92,5.0
1997-10-07,3581,WITHDRAWAL,3663.0,3663.0,3663.0,1.0,3663.0,3663.0,1.0,3663.0,3663.0,1.0
1997-10-08,3581,WITHDRAWAL,2846.0,6509.0,3254.5,2.0,6509.0,3254.5,2.0,6509.0,3254.5,2.0
1997-10-22,3581,WITHDRAWAL,4400.0,4400.0,4400.0,1.0,7246.0,3623.0,2.0,10909.0,3636.3333333333335,3.0
1997-10-31,3581,WITHDRAWAL,14.6,14.6,14.6,1.0,4414.6,2207.3,2.0,10923.6,2730.9,4.0
1997-10-08,3582,WITHDRAWAL,1961.0,1961.0,1961.0,1.0,1961.0,1961.0,1.0,1961.0,1961.0,1.0
1997-10-13,3582,WITHDRAWAL,600.0,600.0,600.0,1.0,2561.0,1280.5,2.0,2561.0,1280.5,2.0
1997-10-26,3582,WITHDRAWAL,1020.0,1020.0,1020.0,1.0,1620.0,810.0,2.0,3581.0,1193.6666666666667,3.0
1997-10-31,3582,WITHDRAWAL,14.6,14.6,14.6,1.0,1034.6,517.3,2.0,3595.6,898.9,4.0
1997-10-10,3583,WITHDRAWAL,1520.0,1520.0,1520.0,1.0,1520.0,1520.0,1.0,1520.0,1520.0,1.0
1997-10-12,3583,WITHDRAWAL,3084.0,4604.0,2302.0,2.0,4604.0,2302.0,2.0,4604.0,2302.0,2.0
1997-10-31,3583,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,4618.6,1539.5333333333335,3.0
1997-10-05,3584,WITHDRAWAL,4400.0,4400.0,4400.0,1.0,4400.0,4400.0,1.0,4400.0,4400.0,1.0
1997-10-12,3584,WITHDRAWAL,12078.0,12078.0,12078.0,1.0,16478.0,8239.0,2.0,16478.0,8239.0,2.0
1997-10-13,3584,WITHDRAWAL,98.0,12176.0,6088.0,2.0,16576.0,5525.333333333333,3.0,16576.0,5525.333333333333,3.0
1997-10-31,3584,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,16590.6,4147.65,4.0
1997-10-07,3585,WITHDRAWAL,880.0,880.0,880.0,1.0,880.0,880.0,1.0,880.0,880.0,1.0
1997-10-10,3585,WITHDRAWAL,2862.0,2862.0,2862.0,1.0,3742.0,1871.0,2.0,3742.0,1871.0,2.0
1997-10-16,3585,WITHDRAWAL,600.0,600.0,600.0,1.0,4342.0,1447.3333333333333,3.0,4342.0,1447.3333333333333,3.0
1997-10-31,3585,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,4356.6,1089.15,4.0
1997-10-02,3586,WITHDRAWAL,13200.0,13200.0,13200.0,1.0,13200.0,13200.0,1.0,13200.0,13200.0,1.0
1997-10-31,3586,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,13214.6,6607.3,2.0
1997-10-06,3587,WITHDRAWAL,1108.0,1108.0,1108.0,1.0,1108.0,1108.0,1.0,1108.0,1108.0,1.0
1997-10-13,3587,WITHDRAWAL,1059.0,1059.0,1059.0,1.0,2167.0,1083.5,2.0,2167.0,1083.5,2.0
1997-10-14,3587,WITHDRAWAL,1800.0,2859.0,1429.5,2.0,3967.0,1322.3333333333333,3.0,3967.0,1322.3333333333333,3.0
1997-10-31,3587,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,3981.6,995.4,4.0
1997-10-10,3588,WITHDRAWAL,1563.0,1563.0,1563.0,1.0,1563.0,1563.0,1.0,1563.0,1563.0,1.0
1997-10-21,3588,WITHDRAWAL,7500.0,7500.0,7500.0,1.0,9063.0,4531.5,2.0,9063.0,4531.5,2.0
1997-10-31,3588,WITHDRAWAL,14.6,14.6,14.6,1.0,7514.6,3757.3,2.0,9077.6,3025.866666666667,3.0
1997-10-09,3589,WITHDRAWAL,30200.0,30200.0,30200.0,1.0,30200.0,30200.0,1.0,30200.0,30200.0,1.0
1997-10-12,3589,WITHDRAWAL,7843.0,7843.0,7843.0,1.0,38043.0,19021.5,2.0,38043.0,19021.5,2.0
1997-10-31,3589,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,38057.6,12685.866666666667,3.0
1997-10-11,3590,WITHDRAWAL,8939.0,8939.0,8939.0,1.0,8939.0,8939.0,1.0,8939.0,8939.0,1.0
1997-10-25,3590,WITHDRAWAL,10500.0,10500.0,10500.0,1.0,19439.0,9719.5,2.0,19439.0,9719.5,2.0
1997-10-31,3590,WITHDRAWAL,14.6,14.6,14.6,1.0,10514.6,5257.3,2.0,19453.6,6484.533333333333,3.0
1997-10-02,3591,WITHDRAWAL,4200.0,4200.0,4200.0,1.0,4200.0,4200.0,1.0,4200.0,4200.0,1.0
1997-10-10,3591,WITHDRAWAL,4261.0,4261.0,4261.0,1.0,8461.0,4230.5,2.0,8461.0,4230.5,2.0
1997-10-25,3591,WITHDRAWAL,10800.0,10800.0,10800.0,1.0,10800.0,10800.0,1.0,19261.0,6420.333333333333,3.0
1997-10-28,3591,WITHDRAWAL,6300.0,6300.0,6300.0,1.0,17100.0,8550.0,2.0,25561.0,6390.25,4.0
1997-10-31,3591,WITHDRAWAL,100.0,100.0,100.0,1.0,17200.0,5733.333333333333,3.0,25661.0,5132.2,5.0
1997-10-12,3592,WITHDRAWAL,3360.0,3360.0,3360.0,1.0,3360.0,3360.0,1.0,3360.0,3360.0,1.0
1997-10-14,3592,WITHDRAWAL,300.0,3660.0,1830.0,2.0,3660.0,1830.0,2.0,3660.0,1830.0,2.0
1997-10-31,3592,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,3674.6,1224.8666666666666,3.0
1997-10-07,3593,WITHDRAWAL,5160.0,5160.0,5160.0,1.0,5160.0,5160.0,1.0,5160.0,5160.0,1.0
1997-10-11,3593,WITHDRAWAL,4524.0,4524.0,4524.0,1.0,9684.0,4842.0,2.0,9684.0,4842.0,2.0
1997-10-12,3593,WITHDRAWAL,986.0,5510.0,2755.0,2.0,10670.0,3556.6666666666665,3.0,10670.0,3556.6666666666665,3.0
1997-10-25,3593,WITHDRAWAL,8400.0,8400.0,8400.0,1.0,13910.0,4636.666666666667,3.0,19070.0,4767.5,4.0
1997-10-31,3593,WITHDRAWAL,14.6,14.6,14.6,1.0,8414.6,4207.3,2.0,19084.6,3816.9199999999996,5.0
1997-10-05,3594,WITHDRAWAL,3483.0,3483.0,3483.0,1.0,3483.0,3483.0,1.0,3483.0,3483.0,1.0
1997-10-31,3594,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,3497.6,1748.8,2.0
1997-10-06,3595,WITHDRAWAL,7868.0,7868.0,7868.0,1.0,7868.0,7868.0,1.0,7868.0,7868.0,1.0
1997-10-12,3595,WITHDRAWAL,3360.0,3360.0,3360.0,1.0,11228.0,5614.0,2.0,11228.0,5614.0,2.0
1997-10-15,3595,WITHDRAWAL,5040.0,5040.0,5040.0,1.0,16268.0,5422.666666666667,3.0,16268.0,5422.666666666667,3.0
1997-10-31,3595,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,16282.6,4070.65,4.0
1997-10-15,3596,WITHDRAWAL,16300.0,16300.0,16300.0,1.0,16300.0,16300.0,1.0,16300.0,16300.0,1.0
1997-10-31,3596,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,16314.6,8157.3,2.0
1997-10-03,3597,WITHDRAWAL,17000.0,17000.0,17000.0,1.0,17000.0,17000.0,1.0,17000.0,17000.0,1.0
1997-10-07,3597,WITHDRAWAL,3134.0,3134.0,3134.0,1.0,20134.0,10067.0,2.0,20134.0,10067.0,2.0
1997-10-20,3597,WITHDRAWAL,20706.0,20706.0,20706.0,1.0,23840.0,11920.0,2.0,40840.0,13613.333333333334,3.0
1997-10-24,3597,WITHDRAWAL,19600.0,19600.0,19600.0,1.0,40306.0,20153.0,2.0,60440.0,15110.0,4.0
1997-10-31,3597,WITHDRAWAL,100.0,100.0,100.0,1.0,40406.0,13468.666666666666,3.0,60540.0,12108.0,5.0
1997-10-11,3599,WITHDRAWAL,3257.0,3257.0,3257.0,1.0,3257.0,3257.0,1.0,3257.0,3257.0,1.0
1997-10-31,3599,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,3271.6,1635.8,2.0
1997-10-13,3600,WITHDRAWAL,1537.0,1537.0,1537.0,1.0,1537.0,1537.0,1.0,1537.0,1537.0,1.0
1997-10-18,3600,WITHDRAWAL,7700.0,7700.0,7700.0,1.0,9237.0,4618.5,2.0,9237.0,4618.5,2.0
1997-10-31,3600,WITHDRAWAL,14.6,14.6,14.6,1.0,7714.6,3857.3,2.0,9251.6,3083.866666666667,3.0
1997-10-09,3601,WITHDRAWAL,1794.0,1794.0,1794.0,1.0,1794.0,1794.0,1.0,1794.0,1794.0,1.0
1997-10-25,3601,WITHDRAWAL,1120.0,1120.0,1120.0,1.0,1120.0,1120.0,1.0,2914.0,1457.0,2.0
1997-10-26,3601,WITHDRAWAL,3360.0,4480.0,2240.0,2.0,4480.0,2240.0,2.0,6274.0,2091.3333333333335,3.0
1997-10-30,3601,WITHDRAWAL,2600.0,2600.0,2600.0,1.0,7080.0,2360.0,3.0,8874.0,2218.5,4.0
1997-10-31,3601,WITHDRAWAL,14.6,2614.6,1307.3,2.0,7094.6,1773.65,4.0,8888.6,1777.72,5.0
1997-10-28,3602,WITHDRAWAL,22000.0,22000.0,22000.0,1.0,22000.0,22000.0,1.0,22000.0,22000.0,1.0
1997-10-29,3602,WITHDRAWAL,40100.0,62100.0,31050.0,2.0,62100.0,31050.0,2.0,62100.0,31050.0,2.0
1997-10-31,3602,WITHDRAWAL,14.6,40114.6,20057.3,2.0,62114.6,20704.866666666665,3.0,62114.6,20704.866666666665,3.0
1997-10-09,3604,WITHDRAWAL,3893.0,3893.0,3893.0,1.0,3893.0,3893.0,1.0,3893.0,3893.0,1.0
1997-10-31,3604,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,3907.6,1953.8,2.0
1997-10-06,3605,WITHDRAWAL,4410.0,4410.0,4410.0,1.0,4410.0,4410.0,1.0,4410.0,4410.0,1.0
1997-10-07,3605,WITHDRAWAL,803.0,5213.0,2606.5,2.0,5213.0,2606.5,2.0,5213.0,2606.5,2.0
1997-10-09,3605,WITHDRAWAL,269.0,1072.0,536.0,2.0,5482.0,1827.3333333333333,3.0,5482.0,1827.3333333333333,3.0
1997-10-11,3605,WITHDRAWAL,2160.0,2429.0,1214.5,2.0,7642.0,1910.5,4.0,7642.0,1910.5,4.0
1997-10-15,3605,WITHDRAWAL,18600.0,18600.0,18600.0,1.0,26242.0,5248.4,5.0,26242.0,5248.4,5.0
1997-10-31,3605,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,26256.6,4376.099999999999,6.0
1997-10-10,3606,WITHDRAWAL,4300.0,4300.0,4300.0,1.0,4300.0,4300.0,1.0,4300.0,4300.0,1.0
1997-10-31,3606,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,4314.6,2157.3,2.0
1997-10-02,3608,WITHDRAWAL,9900.0,9900.0,9900.0,1.0,9900.0,9900.0,1.0,9900.0,9900.0,1.0
1997-10-12,3608,WITHDRAWAL,4486.0,4486.0,4486.0,1.0,14386.0,7193.0,2.0,14386.0,7193.0,2.0
1997-10-13,3608,WITHDRAWAL,7100.0,11586.0,5793.0,2.0,21486.0,7162.0,3.0,21486.0,7162.0,3.0
1997-10-14,3608,WITHDRAWAL,3124.0,14710.0,4903.333333333333,3.0,24610.0,6152.5,4.0,24610.0,6152.5,4.0
1997-10-31,3608,WITHDRAWAL,30.0,30.0,30.0,1.0,30.0,30.0,1.0,24640.0,4928.0,5.0
1997-10-11,3609,WITHDRAWAL,15500.0,15500.0,15500.0,1.0,15500.0,15500.0,1.0,15500.0,15500.0,1.0
1997-10-13,3609,WITHDRAWAL,2128.0,17628.0,8814.0,2.0,17628.0,8814.0,2.0,17628.0,8814.0,2.0
1997-10-14,3609,WITHDRAWAL,4238.0,6366.0,3183.0,2.0,21866.0,7288.666666666667,3.0,21866.0,7288.666666666667,3.0
1997-10-27,3609,WITHDRAWAL,2600.0,2600.0,2600.0,1.0,8966.0,2988.6666666666665,3.0,24466.0,6116.5,4.0
1997-10-31,3609,WITHDRAWAL,14.6,14.6,14.6,1.0,2614.6,1307.3,2.0,24480.6,4896.12,5.0
1997-10-05,3612,WITHDRAWAL,676.0,676.0,676.0,1.0,676.0,676.0,1.0,676.0,676.0,1.0
1997-10-05,3612,WITHDRAWAL,2410.0,3086.0,1543.0,2.0,3086.0,1543.0,2.0,3086.0,1543.0,2.0
1997-10-10,3612,WITHDRAWAL,600.0,600.0,600.0,1.0,3686.0,1228.6666666666667,3.0,3686.0,1228.6666666666667,3.0
1997-10-12,3612,WITHDRAWAL,4262.0,4862.0,2431.0,2.0,7948.0,1987.0,4.0,7948.0,1987.0,4.0
1997-10-31,3612,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,7962.6,1592.52,5.0
1997-10-09,3613,WITHDRAWAL,4030.0,4030.0,4030.0,1.0,4030.0,4030.0,1.0,4030.0,4030.0,1.0
1997-10-11,3613,WITHDRAWAL,2144.0,6174.0,3087.0,2.0,6174.0,3087.0,2.0,6174.0,3087.0,2.0
1997-10-18,3613,WITHDRAWAL,2100.0,2100.0,2100.0,1.0,8274.0,2758.0,3.0,8274.0,2758.0,3.0
1997-10-31,3613,WITHDRAWAL,14.6,14.6,14.6,1.0,2114.6,1057.3,2.0,8288.6,2072.15,4.0
1997-10-01,3614,WITHDRAWAL,11700.0,11700.0,11700.0,1.0,11700.0,11700.0,1.0,11700.0,11700.0,1.0
1997-10-03,3614,WITHDRAWAL,9300.0,21000.0,10500.0,2.0,21000.0,10500.0,2.0,21000.0,10500.0,2.0
1997-10-06,3614,WITHDRAWAL,2886.0,2886.0,2886.0,1.0,23886.0,7962.0,3.0,23886.0,7962.0,3.0
1997-10-10,3614,WITHDRAWAL,1081.0,1081.0,1081.0,1.0,24967.0,6241.75,4.0,24967.0,6241.75,4.0
1997-10-12,3614,WITHDRAWAL,1214.0,2295.0,1147.5,2.0,26181.0,5236.2,5.0,26181.0,5236.2,5.0
1997-10-15,3614,WITHDRAWAL,3900.0,3900.0,3900.0,1.0,30081.0,5013.5,6.0,30081.0,5013.5,6.0
1997-10-31,3614,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,18395.6,3065.933333333333,6.0
1997-10-01,3615,WITHDRAWAL,3100.0,3100.0,3100.0,1.0,3100.0,3100.0,1.0,3100.0,3100.0,1.0
1997-10-13,3615,WITHDRAWAL,3781.0,3781.0,3781.0,1.0,6881.0,3440.5,2.0,6881.0,3440.5,2.0
1997-10-24,3615,WITHDRAWAL,900.0,900.0,900.0,1.0,4681.0,2340.5,2.0,7781.0,2593.6666666666665,3.0
1997-10-31,3615,WITHDRAWAL,5000.0,5000.0,5000.0,1.0,5900.0,2950.0,2.0,9681.0,3227.0,3.0
1997-10-31,3615,WITHDRAWAL,14.6,5014.6,2507.3,2.0,5914.6,1971.5333333333335,3.0,9695.6,2423.9,4.0
1997-10-09,3617,WITHDRAWAL,57.0,57.0,57.0,1.0,57.0,57.0,1.0,57.0,57.0,1.0
1997-10-09,3617,WITHDRAWAL,1797.0,1854.0,927.0,2.0,1854.0,927.0,2.0,1854.0,927.0,2.0
1997-10-10,3617,WITHDRAWAL,1389.0,3243.0,1081.0,3.0,3243.0,1081.0,3.0,3243.0,1081.0,3.0
1997-10-25,3617,WITHDRAWAL,7400.0,7400.0,7400.0,1.0,7400.0,7400.0,1.0,10643.0,2660.75,4.0
1997-10-31,3617,WITHDRAWAL,14.6,14.6,14.6,1.0,7414.6,3707.3,2.0,10657.6,2131.52,5.0
1997-10-02,3618,WITHDRAWAL,2040.0,2040.0,2040.0,1.0,2040.0,2040.0,1.0,2040.0,2040.0,1.0
1997-10-06,3618,WITHDRAWAL,8812.0,8812.0,8812.0,1.0,10852.0,5426.0,2.0,10852.0,5426.0,2.0
1997-10-08,3618,WITHDRAWAL,9000.0,17812.0,8906.0,2.0,19852.0,6617.333333333333,3.0,19852.0,6617.333333333333,3.0
1997-10-09,3618,WITHDRAWAL,826.0,9826.0,4913.0,2.0,20678.0,5169.5,4.0,20678.0,5169.5,4.0
1997-10-31,3618,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,20692.6,4138.5199999999995,5.0
1997-10-04,3620,WITHDRAWAL,13000.0,13000.0,13000.0,1.0,13000.0,13000.0,1.0,13000.0,13000.0,1.0
1997-10-31,3620,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,13014.6,6507.3,2.0
1997-10-10,3621,WITHDRAWAL,5500.0,5500.0,5500.0,1.0,5500.0,5500.0,1.0,5500.0,5500.0,1.0
1997-10-10,3621,WITHDRAWAL,5319.0,10819.0,5409.5,2.0,10819.0,5409.5,2.0,10819.0,5409.5,2.0
1997-10-31,3621,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,10833.6,3611.2000000000003,3.0
1997-10-11,3622,WITHDRAWAL,9698.0,9698.0,9698.0,1.0,9698.0,9698.0,1.0,9698.0,9698.0,1.0
1997-10-12,3622,WITHDRAWAL,2286.0,11984.0,5992.0,2.0,11984.0,5992.0,2.0,11984.0,5992.0,2.0
1997-10-31,3622,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,11998.6,3999.5333333333333,3.0
1997-10-12,3623,WITHDRAWAL,105.0,105.0,105.0,1.0,105.0,105.0,1.0,105.0,105.0,1.0
1997-10-13,3623,WITHDRAWAL,2490.0,2595.0,1297.5,2.0,2595.0,1297.5,2.0,2595.0,1297.5,2.0
1997-10-29,3623,WITHDRAWAL,2100.0,2100.0,2100.0,1.0,2100.0,2100.0,1.0,4695.0,1565.0,3.0
1997-10-31,3623,WITHDRAWAL,14.6,2114.6,1057.3,2.0,2114.6,1057.3,2.0,4709.6,1177.4,4.0
1997-10-31,3624,WITHDRAWAL,30.0,30.0,30.0,1.0,30.0,30.0,1.0,30.0,30.0,1.0
1997-10-05,3625,WITHDRAWAL,1544.0,1544.0,1544.0,1.0,1544.0,1544.0,1.0,1544.0,1544.0,1.0
1997-10-05,3625,WITHDRAWAL,4300.0,5844.0,2922.0,2.0,5844.0,2922.0,2.0,5844.0,2922.0,2.0
1997-10-13,3625,WITHDRAWAL,467.0,467.0,467.0,1.0,6311.0,2103.6666666666665,3.0,6311.0,2103.6666666666665,3.0
1997-10-31,3625,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,6325.6,1581.4,4.0
1997-10-01,3626,WITHDRAWAL,6900.0,6900.0,6900.0,1.0,6900.0,6900.0,1.0,6900.0,6900.0,1.0
1997-10-02,3626,WITHDRAWAL,4320.0,11220.0,5610.0,2.0,11220.0,5610.0,2.0,11220.0,5610.0,2.0
1997-10-06,3626,WITHDRAWAL,3068.0,3068.0,3068.0,1.0,14288.0,4762.666666666667,3.0,14288.0,4762.666666666667,3.0
1997-10-08,3626,WITHDRAWAL,5156.0,8224.0,4112.0,2.0,19444.0,4861.0,4.0,19444.0,4861.0,4.0
1997-10-31,3626,WITHDRAWAL,1700.0,1700.0,1700.0,1.0,1700.0,1700.0,1.0,14244.0,3561.0,4.0
1997-10-31,3626,WITHDRAWAL,14.6,1714.6,857.3,2.0,1714.6,857.3,2.0,14258.6,2851.7200000000003,5.0
1997-10-01,3628,WITHDRAWAL,10900.0,10900.0,10900.0,1.0,10900.0,10900.0,1.0,10900.0,10900.0,1.0
1997-10-06,3628,WITHDRAWAL,189.0,189.0,189.0,1.0,11089.0,5544.5,2.0,11089.0,5544.5,2.0
1997-10-07,3628,WITHDRAWAL,1791.0,1980.0,990.0,2.0,12880.0,4293.333333333333,3.0,12880.0,4293.333333333333,3.0
1997-10-14,3628,WITHDRAWAL,1343.0,1343.0,1343.0,1.0,14223.0,3555.75,4.0,14223.0,3555.75,4.0
1997-10-31,3628,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,3337.6,834.4,4.0
1997-10-31,3628,WITHDRAWAL,14200.0,14214.6,7107.3,2.0,14214.6,7107.3,2.0,17537.6,3507.5199999999995,5.0
1997-10-07,3629,WITHDRAWAL,1894.0,1894.0,1894.0,1.0,1894.0,1894.0,1.0,1894.0,1894.0,1.0
1997-10-10,3629,WITHDRAWAL,368.0,368.0,368.0,1.0,2262.0,1131.0,2.0,2262.0,1131.0,2.0
1997-10-10,3629,WITHDRAWAL,8742.0,9110.0,4555.0,2.0,11004.0,3668.0,3.0,11004.0,3668.0,3.0
1997-10-12,3629,WITHDRAWAL,2645.5,11755.5,3918.5,3.0,13649.5,3412.375,4.0,13649.5,3412.375,4.0
1997-10-31,3629,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,13664.1,2732.82,5.0
1997-10-08,3631,WITHDRAWAL,3407.0,3407.0,3407.0,1.0,3407.0,3407.0,1.0,3407.0,3407.0,1.0
1997-10-31,3631,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,3421.6,1710.8,2.0
1997-10-28,3632,WITHDRAWAL,20400.0,20400.0,20400.0,1.0,20400.0,20400.0,1.0,20400.0,20400.0,1.0
1997-10-31,3632,WITHDRAWAL,30.0,30.0,30.0,1.0,20430.0,10215.0,2.0,20430.0,10215.0,2.0
1997-10-06,3633,WITHDRAWAL,799.0,799.0,799.0,1.0,799.0,799.0,1.0,799.0,799.0,1.0
1997-10-12,3633,WITHDRAWAL,7037.0,7037.0,7037.0,1.0,7836.0,3918.0,2.0,7836.0,3918.0,2.0
1997-10-31,3633,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,7850.6,2616.866666666667,3.0
1997-10-13,3634,WITHDRAWAL,35000.0,35000.0,35000.0,1.0,35000.0,35000.0,1.0,35000.0,35000.0,1.0
1997-10-27,3634,WITHDRAWAL,1500.0,1500.0,1500.0,1.0,36500.0,18250.0,2.0,36500.0,18250.0,2.0
1997-10-31,3634,WITHDRAWAL,14.6,14.6,14.6,1.0,1514.6,757.3,2.0,36514.6,12171.533333333333,3.0
1997-10-01,3635,WITHDRAWAL,5800.0,5800.0,5800.0,1.0,5800.0,5800.0,1.0,5800.0,5800.0,1.0
1997-10-10,3635,WITHDRAWAL,2045.0,2045.0,2045.0,1.0,7845.0,3922.5,2.0,7845.0,3922.5,2.0
1997-10-11,3635,WITHDRAWAL,493.0,2538.0,1269.0,2.0,8338.0,2779.3333333333335,3.0,8338.0,2779.3333333333335,3.0
1997-10-31,3635,WITHDRAWAL,3900.0,3900.0,3900.0,1.0,3900.0,3900.0,1.0,6438.0,2146.0,3.0
1997-10-31,3635,WITHDRAWAL,14.6,3914.6,1957.3,2.0,3914.6,1957.3,2.0,6452.6,1613.15,4.0
1997-10-03,3636,WITHDRAWAL,2400.0,2400.0,2400.0,1.0,2400.0,2400.0,1.0,2400.0,2400.0,1.0
1997-10-12,3636,WITHDRAWAL,4744.0,4744.0,4744.0,1.0,7144.0,3572.0,2.0,7144.0,3572.0,2.0
1997-10-13,3636,WITHDRAWAL,1731.0,6475.0,3237.5,2.0,8875.0,2958.3333333333335,3.0,8875.0,2958.3333333333335,3.0
1997-10-14,3636,WITHDRAWAL,40.0,6515.0,2171.6666666666665,3.0,8915.0,2228.75,4.0,8915.0,2228.75,4.0
1997-10-31,3636,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,8929.6,1785.92,5.0
1997-10-10,3637,WITHDRAWAL,219.0,219.0,219.0,1.0,219.0,219.0,1.0,219.0,219.0,1.0
1997-10-11,3637,WITHDRAWAL,4877.0,5096.0,2548.0,2.0,5096.0,2548.0,2.0,5096.0,2548.0,2.0
1997-10-12,3637,WITHDRAWAL,1169.0,6265.0,2088.3333333333335,3.0,6265.0,2088.3333333333335,3.0,6265.0,2088.3333333333335,3.0
1997-10-17,3637,WITHDRAWAL,5700.0,5700.0,5700.0,1.0,11965.0,2991.25,4.0,11965.0,2991.25,4.0
1997-10-31,3637,WITHDRAWAL,14.6,14.6,14.6,1.0,5714.6,2857.3,2.0,11979.6,2395.92,5.0
1997-10-01,3638,WITHDRAWAL,9900.0,9900.0,9900.0,1.0,9900.0,9900.0,1.0,9900.0,9900.0,1.0
1997-10-11,3638,WITHDRAWAL,14417.0,14417.0,14417.0,1.0,24317.0,12158.5,2.0,24317.0,12158.5,2.0
1997-10-21,3638,WITHDRAWAL,14100.0,14100.0,14100.0,1.0,28517.0,14258.5,2.0,38417.0,12805.666666666666,3.0
1997-10-31,3638,WITHDRAWAL,100.0,100.0,100.0,1.0,14200.0,7100.0,2.0,28617.0,9539.0,3.0
1997-10-31,3638,WITHDRAWAL,8700.0,8800.0,4400.0,2.0,22900.0,7633.333333333333,3.0,37317.0,9329.25,4.0
1997-10-05,3639,WITHDRAWAL,4400.0,4400.0,4400.0,1.0,4400.0,4400.0,1.0,4400.0,4400.0,1.0
1997-10-06,3639,WITHDRAWAL,3358.0,7758.0,3879.0,2.0,7758.0,3879.0,2.0,7758.0,3879.0,2.0
1997-10-10,3639,WITHDRAWAL,2320.0,2320.0,2320.0,1.0,10078.0,3359.3333333333335,3.0,10078.0,3359.3333333333335,3.0
1997-10-31,3639,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,10092.6,2523.15,4.0
1997-10-05,3640,WITHDRAWAL,2040.0,2040.0,2040.0,1.0,2040.0,2040.0,1.0,2040.0,2040.0,1.0
1997-10-15,3640,WITHDRAWAL,19100.0,19100.0,19100.0,1.0,21140.0,10570.0,2.0,21140.0,10570.0,2.0
1997-10-31,3640,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,21154.6,7051.533333333333,3.0
1997-10-06,3641,WITHDRAWAL,2163.0,2163.0,2163.0,1.0,2163.0,2163.0,1.0,2163.0,2163.0,1.0
1997-10-31,3641,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,2177.6,1088.8,2.0
1997-10-07,3643,WITHDRAWAL,100.0,100.0,100.0,1.0,100.0,100.0,1.0,100.0,100.0,1.0
