date,account_id,type,amount
1997-10-31,216,CREDIT,130.3
1997-10-31,171,CREDIT,89.0
1997-10-31,220,CREDIT,92.8
1997-10-31,209,CREDIT,83.9
1997-10-31,228,CREDIT,195.0
1997-10-31,145,CREDIT,208.3
1997-10-31,219,CREDIT,259.9
1997-10-31,214,CREDIT,56.5
1997-10-31,210,CREDIT,103.4
1997-10-31,163,CREDIT,148.4
1997-10-31,211,CREDIT,250.7
1997-10-31,243,CREDIT,226.6
1997-10-31,229,CREDIT,74.8
1997-10-31,157,CREDIT,95.4
1997-10-31,155,CREDIT,117.3
1997-10-31,169,CREDIT,243.9
1997-10-31,241,CREDIT,91.3
1997-10-31,230,CREDIT,137.8
1997-10-31,154,CREDIT,279.6
1997-10-31,166,CREDIT,99.5
1997-10-31,188,CREDIT,311.7
1997-10-31,198,CREDIT,87.0
1997-10-31,174,CREDIT,79.7
1997-10-31,199,CREDIT,80.2
1997-10-31,176,CREDIT,126.2
1997-10-31,195,CREDIT,163.9
1997-10-31,191,CREDIT,204.5
1997-10-31,185,CREDIT,228.6
1997-10-31,183,CREDIT,182.6
1997-10-31,186,CREDIT,288.9
1997-10-31,194,CREDIT,140.3
1997-10-31,184,CREDIT,200.2
1997-10-31,178,CREDIT,16.6
1997-10-31,204,CREDIT,70.8
1997-10-31,189,CREDIT,160.6
1997-10-31,205,CREDIT,22.0
1997-10-31,193,CREDIT,105.3
1997-10-31,181,CREDIT,168.8
1997-10-31,206,CREDIT,116.9
1997-10-31,190,CREDIT,142.0
1997-10-31,192,CREDIT,115.0
1997-10-31,201,CREDIT,135.7
1997-10-31,197,CREDIT,217.6
1997-10-31,187,CREDIT,95.8
1997-10-31,196,CREDIT,257.7
1997-10-31,857,WITHDRAWAL,14.6
1997-10-31,846,WITHDRAWAL,14.6
1997-10-31,851,CREDIT,32515.0
1997-10-31,844,WITHDRAWAL,14.6
1997-10-31,855,WITHDRAWAL,14.6
1997-10-31,850,WITHDRAWAL,14.6
1997-10-31,854,WITHDRAWAL,14.6
1997-10-31,848,WITHDRAWAL,14.6
1997-10-31,856,WITHDRAWAL,14.6
1997-10-31,849,WITHDRAWAL,14.6
1997-10-31,853,WITHDRAWAL,14.6
1997-10-31,858,WITHDRAWAL,14.6
1997-10-31,851,WITHDRAWAL,14.6
1997-10-31,860,WITHDRAWAL,14.6
1997-10-31,847,WITHDRAWAL,14.6
1997-10-31,942,WITHDRAWAL,14.6
1997-10-31,937,WITHDRAWAL,14.6
1997-10-31,931,WITHDRAWAL,14.6
1997-10-31,946,WITHDRAWAL,14.6
1997-10-31,935,WITHDRAWAL,14.6
1997-10-31,933,WITHDRAWAL,14.6
1997-10-31,940,WITHDRAWAL,14.6
1997-10-31,939,WITHDRAWAL,14.6
1997-10-31,943,WITHDRAWAL,14.6
1997-10-31,941,WITHDRAWAL,14.6
1997-10-31,930,WITHDRAWAL,14.6
1997-10-31,932,WITHDRAWAL,14.6
1997-10-31,944,WITHDRAWAL,14.6
1997-10-31,936,WITHDRAWAL,14.6
1997-10-31,1054,WITHDRAWAL,14.6
1997-10-31,1045,WITHDRAWAL,1900.0
1997-10-31,1046,WITHDRAWAL,14.6
1997-10-31,1051,WITHDRAWAL,14.6
1997-10-31,1047,WITHDRAWAL,14.6
1997-10-31,1053,WITHDRAWAL,14.6
1997-10-31,1050,WITHDRAWAL,100.0
1997-10-31,1048,WITHDRAWAL,14.6
1997-10-31,1052,WITHDRAWAL,14.6
1997-10-31,1039,WITHDRAWAL,30.0
1997-10-31,1045,WITHDRAWAL,14.6
1997-10-31,1044,WITHDRAWAL,14.6
1997-10-31,1042,WITHDRAWAL,14.6
1997-10-31,1050,WITHDRAWAL,5300.0
1997-10-31,1040,WITHDRAWAL,14.6
1997-10-31,1038,WITHDRAWAL,14.6
1997-10-31,1055,WITHDRAWAL,14.6
1997-10-31,1508,WITHDRAWAL,14.6
1997-10-31,1496,WITHDRAWAL,14.6
1997-10-31,1503,WITHDRAWAL,14.6
1997-10-31,1501,WITHDRAWAL,14.6
1997-10-31,1509,WITHDRAWAL,14.6
1997-10-31,1495,WITHDRAWAL,14.6
1997-10-31,1500,WITHDRAWAL,14.6
1997-10-31,1504,WITHDRAWAL,14.6
1997-10-31,1510,WITHDRAWAL,14.6
1997-10-31,1499,WITHDRAWAL,14.6
1997-10-31,1507,WITHDRAWAL,14.6
1997-10-31,1493,WITHDRAWAL,14.6
1997-10-31,1497,WITHDRAWAL,14.6
1997-10-31,770,WITHDRAWAL,14.6
1997-10-31,763,WITHDRAWAL,14.6
1997-10-31,774,WITHDRAWAL,14.6
1997-10-31,780,WITHDRAWAL,14.6
1997-10-31,779,WITHDRAWAL,14.6
1997-10-31,773,WITHDRAWAL,14.6
1997-10-31,764,WITHDRAWAL,14.6
1997-10-31,775,WITHDRAWAL,14.6
1997-10-31,767,WITHDRAWAL,14.6
1997-10-31,765,WITHDRAWAL,14.6
1997-10-31,766,WITHDRAWAL,14.6
1997-10-31,768,WITHDRAWAL,2000.0
1997-10-31,771,WITHDRAWAL,14.6
1997-10-31,776,WITHDRAWAL,14.6
1997-10-31,772,WITHDRAWAL,14.6
1997-10-31,793,WITHDRAWAL,14.6
1997-10-31,789,WITHDRAWAL,14.6
1997-10-31,781,WITHDRAWAL,14.6
1997-10-31,787,WITHDRAWAL,14.6
1997-10-31,788,WITHDRAWAL,14.6
1997-10-31,786,WITHDRAWAL,14.6
1997-10-31,794,WITHDRAWAL,14.6
1997-10-31,797,WITHDRAWAL,14.6
1997-10-31,798,WITHDRAWAL,14.6
1997-10-31,784,WITHDRAWAL,14.6
1997-10-31,791,WITHDRAWAL,14.6
1997-10-31,790,WITHDRAWAL,14.6
1997-10-31,795,WITHDRAWAL,14.6
1997-10-31,3589,WITHDRAWAL,14.6
1997-10-31,3582,WITHDRAWAL,14.6
1997-10-31,3588,WITHDRAWAL,14.6
1997-10-31,3580,WITHDRAWAL,14.6
1997-10-31,3591,WITHDRAWAL,100.0
1997-10-31,3578,WITHDRAWAL,14.6
1997-10-31,3590,WITHDRAWAL,14.6
1997-10-31,3587,WITHDRAWAL,14.6
1997-10-31,3583,WITHDRAWAL,14.6
1997-10-31,3585,WITHDRAWAL,14.6
1997-10-31,3592,WITHDRAWAL,14.6
1997-10-31,3586,WITHDRAWAL,14.6
1997-10-31,3584,WITHDRAWAL,14.6
1997-10-31,3577,WITHDRAWAL,2900.0
1997-10-31,3593,WITHDRAWAL,14.6
1997-10-31,3581,WITHDRAWAL,14.6
1997-10-31,3577,WITHDRAWAL,14.6
1997-10-31,3579,WITHDRAWAL,14.6
1997-10-31,3972,WITHDRAWAL,14.6
1997-10-31,3978,WITHDRAWAL,14.6
1997-10-31,3975,WITHDRAWAL,14.6
1997-10-31,3977,WITHDRAWAL,14.6
1997-10-31,3980,WITHDRAWAL,14.6
1997-10-31,3979,WITHDRAWAL,14.6
1997-10-31,3974,WITHDRAWAL,14.6
1997-10-31,3976,WITHDRAWAL,14.6
1997-10-31,3984,WITHDRAWAL,14.6
1997-10-31,3973,WITHDRAWAL,14.6
1997-10-31,3988,WITHDRAWAL,14.6
1997-10-31,3981,WITHDRAWAL,14.6
1997-10-31,3983,WITHDRAWAL,14.6
1997-10-31,3982,WITHDRAWAL,14.6
1997-10-31,3989,WITHDRAWAL,14.6
1997-10-31,3988,CREDIT,1300.0
1997-10-31,4803,WITHDRAWAL,2300.0
1997-10-31,4937,WITHDRAWAL,14.6
1997-10-31,4803,WITHDRAWAL,14.6
1997-10-31,4851,WITHDRAWAL,14.6
1997-10-31,4948,WITHDRAWAL,14.6
1997-10-31,4794,WITHDRAWAL,14.6
1997-10-31,4825,WITHDRAWAL,14.6
1997-10-31,4949,WITHDRAWAL,14.6
1997-10-31,4774,WITHDRAWAL,14.6
1997-10-31,4768,WITHDRAWAL,14.6
1997-10-31,4907,WITHDRAWAL,14.6
1997-10-31,4863,WITHDRAWAL,14.6
1997-10-31,4894,WITHDRAWAL,14.6
1997-10-31,4852,WITHDRAWAL,14.6
1997-10-31,9337,WITHDRAWAL,14.6
1997-10-31,9333,CREDIT,35953.0
1997-10-31,9263,WITHDRAWAL,14.6
1997-10-31,9235,WITHDRAWAL,14.6
1997-10-31,9236,WITHDRAWAL,14.6
1997-10-31,9265,WITHDRAWAL,14.6
1997-10-31,9241,WITHDRAWAL,14.6
1997-10-31,9377,WITHDRAWAL,14.6
1997-10-31,9307,WITHDRAWAL,14.6
1997-10-31,9353,WITHDRAWAL,14.6
1997-10-31,9225,WITHDRAWAL,14.6
1997-10-31,9333,WITHDRAWAL,14.6
1997-10-31,9353,CREDIT,28223.0
1997-10-31,9242,WITHDRAWAL,14.6
1997-10-31,2387,CREDIT,71.3
1997-10-31,2384,CREDIT,344.9
1997-10-31,2365,CREDIT,102.3
1997-10-31,2288,CREDIT,273.6
1997-10-31,2364,CREDIT,103.8
1997-10-31,2394,CREDIT,133.2
1997-10-31,2280,CREDIT,218.6
1997-10-31,2297,CREDIT,83.0
1997-10-31,2323,CREDIT,244.1
1997-10-31,2363,CREDIT,166.2
1997-10-31,2395,CREDIT,174.3
1997-10-31,2303,CREDIT,173.7
1997-10-31,2310,CREDIT,201.1
1997-10-31,2327,CREDIT,65.3
1997-10-31,2386,CREDIT,197.9
1997-10-31,2298,CREDIT,231.7
1997-10-31,2362,CREDIT,81.0
1997-10-31,2385,CREDIT,268.9
1997-10-31,2388,CREDIT,93.7
1997-10-31,2381,CREDIT,162.8
1997-10-31,2379,CREDIT,57.3
1997-10-31,2281,CREDIT,120.7
1997-10-31,2373,CREDIT,57.8
1997-10-31,2282,CREDIT,402.1
1997-10-31,2378,CREDIT,109.1
1997-10-31,2307,CREDIT,84.1
1997-10-31,2286,CREDIT,112.7
1997-10-31,2326,CREDIT,115.2
1997-10-31,2375,CREDIT,249.6
1997-10-31,2322,CREDIT,283.5
1997-10-31,2376,CREDIT,149.2
1997-10-31,2321,CREDIT,226.7
1997-10-31,2306,CREDIT,86.8
1997-10-31,2377,CREDIT,74.7
1997-10-31,2374,CREDIT,80.9
1997-10-31,2369,CREDIT,137.9
1997-10-31,2383,CREDIT,147.3
1997-10-31,2324,CREDIT,144.6
1997-10-31,2367,CREDIT,162.1
1997-10-31,2393,CREDIT,146.3
1997-10-31,2382,CREDIT,66.9
1997-10-31,2309,CREDIT,111.7
1997-10-31,2325,CREDIT,142.3
1997-10-31,2390,CREDIT,201.6
1997-10-31,2366,CREDIT,84.0
1997-10-31,2370,CREDIT,50.0
1997-10-31,2302,CREDIT,105.1
1997-10-31,2287,CREDIT,291.2
1997-10-31,2380,CREDIT,168.7
1997-10-31,2389,CREDIT,198.3
1997-10-31,2372,CREDIT,130.3
1997-10-31,2301,CREDIT,229.4
1997-10-31,2313,CREDIT,146.2
1997-10-31,2357,CREDIT,104.1
1997-10-31,2330,CREDIT,78.0
1997-10-31,2292,CREDIT,118.7
1997-10-31,2346,CREDIT,107.0
1997-10-31,2347,CREDIT,110.7
1997-10-31,2348,CREDIT,82.2
1997-10-31,2349,CREDIT,69.6
1997-10-31,2315,CREDIT,166.4
1997-10-31,2351,CREDIT,153.9
1997-10-31,2294,CREDIT,104.2
1997-10-31,2291,CREDIT,68.7
1997-10-31,2352,CREDIT,267.5
1997-10-31,2353,CREDIT,262.1
1997-10-31,2329,CREDIT,69.8
1997-10-31,2354,CREDIT,163.4
1997-10-31,2356,CREDIT,128.4
1997-10-31,2290,CREDIT,86.5
1997-10-31,2350,CREDIT,198.3
1997-10-31,2339,CREDIT,70.2
1997-10-31,2334,CREDIT,127.4
1997-10-31,2318,CREDIT,154.9
1997-10-31,2335,CREDIT,4.4
1997-10-31,2335,WITHDRAWAL,39.0
1997-10-31,2293,CREDIT,188.4
1997-10-31,2332,CREDIT,193.6
1997-10-31,2336,CREDIT,58.1
1997-10-31,2319,CREDIT,313.6
1997-10-31,2338,CREDIT,139.3
1997-10-31,2346,WITHDRAWAL,0.9
1997-10-31,2341,CREDIT,61.6
1997-10-31,2331,CREDIT,82.7
1997-10-31,2342,CREDIT,102.4
1997-10-31,2343,CREDIT,185.2
1997-10-31,2344,CREDIT,78.3
1997-10-31,2316,CREDIT,106.3
1997-10-31,2345,CREDIT,174.1
1997-10-31,2337,CREDIT,224.3
1997-10-31,2360,CREDIT,189.1
1997-10-31,2328,CREDIT,265.7
1997-10-31,2359,CREDIT,91.7
1997-10-31,2358,CREDIT,86.8
1997-10-31,2361,CREDIT,107.9
1997-10-31,2289,CREDIT,139.8
1997-10-31,1112,WITHDRAWAL,14.6
1997-10-31,1103,WITHDRAWAL,14.6
1997-10-31,1104,WITHDRAWAL,14.6
1997-10-31,1105,WITHDRAWAL,14.6
1997-10-31,1108,WITHDRAWAL,14.6
1997-10-31,1107,WITHDRAWAL,14.6
1997-10-31,1114,WITHDRAWAL,30.0
1997-10-31,1109,WITHDRAWAL,14.6
1997-10-31,1106,WITHDRAWAL,30.0
1997-10-31,1111,WITHDRAWAL,14.6
1997-10-31,1100,WITHDRAWAL,14.6
1997-10-31,1113,WITHDRAWAL,14.6
1997-10-31,1102,WITHDRAWAL,14.6
1997-10-31,1097,WITHDRAWAL,14.6
1997-10-31,1098,WITHDRAWAL,14.6
1997-10-31,1115,WITHDRAWAL,14.6
1997-10-31,1237,WITHDRAWAL,14.6
1997-10-31,1239,WITHDRAWAL,14.6
1997-10-31,1233,WITHDRAWAL,14.6
1997-10-31,1246,WITHDRAWAL,14.6
1997-10-31,1234,WITHDRAWAL,14.6
1997-10-31,1236,WITHDRAWAL,14.6
1997-10-31,1238,WITHDRAWAL,14.6
1997-10-31,1231,WITHDRAWAL,14.6
1997-10-31,1241,WITHDRAWAL,14.6
1997-10-31,1244,WITHDRAWAL,14.6
1997-10-31,1235,WITHDRAWAL,14.6
1997-10-31,1242,WITHDRAWAL,100.0
1997-10-31,1247,WITHDRAWAL,14.6
1997-10-31,1374,WITHDRAWAL,14.6
1997-10-31,1375,WITHDRAWAL,14.6
1997-10-31,1380,WITHDRAWAL,14.6
1997-10-31,1367,WITHDRAWAL,14.6
1997-10-31,1371,WITHDRAWAL,14.6
1997-10-31,1366,WITHDRAWAL,1000.0
1997-10-31,1369,WITHDRAWAL,14.6
1997-10-31,1377,WITHDRAWAL,14.6
1997-10-31,1376,WITHDRAWAL,14.6
1997-10-31,1366,WITHDRAWAL,14.6
1997-10-31,1373,WITHDRAWAL,14.6
1997-10-31,1379,CREDIT,5400.0
1997-10-31,1372,WITHDRAWAL,14.6
1997-10-31,1370,WITHDRAWAL,14.6
1997-10-31,1378,WITHDRAWAL,14.6
1997-10-31,1368,WITHDRAWAL,14.6
1997-10-31,2457,WITHDRAWAL,14.6
1997-10-31,2463,WITHDRAWAL,14.6
1997-10-31,2446,WITHDRAWAL,14.6
1997-10-31,2455,WITHDRAWAL,14.6
1997-10-31,2454,WITHDRAWAL,14.6
1997-10-31,2441,WITHDRAWAL,14.6
1997-10-31,2448,WITHDRAWAL,14.6
1997-10-31,2451,WITHDRAWAL,14.6
1997-10-31,2460,WITHDRAWAL,14.6
1997-10-31,2450,WITHDRAWAL,14.6
1997-10-31,2445,WITHDRAWAL,14.6
1997-10-31,2456,WITHDRAWAL,14.6
1997-10-31,2458,WITHDRAWAL,30.0
1997-10-31,2453,WITHDRAWAL,14.6
1997-10-31,972,WITHDRAWAL,14.6
1997-10-31,985,WITHDRAWAL,14.6
1997-10-31,980,WITHDRAWAL,14.6
1997-10-31,976,WITHDRAWAL,14.6
1997-10-31,973,WITHDRAWAL,14.6
1997-10-31,974,WITHDRAWAL,14.6
1997-10-31,981,WITHDRAWAL,14.6
1997-10-31,969,WITHDRAWAL,14.6
1997-10-31,977,WITHDRAWAL,14.6
1997-10-31,978,WITHDRAWAL,14.6
1997-10-31,975,WITHDRAWAL,14.6
1997-10-31,971,WITHDRAWAL,14.6
1997-10-31,979,WITHDRAWAL,14.6
1997-10-31,984,WITHDRAWAL,14.6
1997-10-31,982,WITHDRAWAL,14.6
1997-10-31,978,WITHDRAWAL,2400.0
1997-10-31,992,WITHDRAWAL,14.6
1997-10-31,987,WITHDRAWAL,14.6
1997-10-31,1003,WITHDRAWAL,14.6
1997-10-31,990,WITHDRAWAL,14.6
1997-10-31,986,WITHDRAWAL,14.6
1997-10-31,1002,WITHDRAWAL,14.6
1997-10-31,988,WITHDRAWAL,14.6
1997-10-31,1000,WITHDRAWAL,24300.0
1997-10-31,997,WITHDRAWAL,14.6
1997-10-31,989,WITHDRAWAL,14.6
1997-10-31,998,WITHDRAWAL,14.6
1997-10-31,1000,WITHDRAWAL,14.6
1997-10-31,995,WITHDRAWAL,14.6
1997-10-31,991,WITHDRAWAL,14.6
1997-10-31,994,WITHDRAWAL,14.6
1997-10-31,3863,WITHDRAWAL,3000.0
1997-10-31,3871,WITHDRAWAL,14.6
1997-10-31,3858,WITHDRAWAL,14.6
1997-10-31,3859,WITHDRAWAL,14.6
1997-10-31,3870,WITHDRAWAL,14.6
1997-10-31,3869,WITHDRAWAL,14.6
1997-10-31,3860,WITHDRAWAL,14.6
1997-10-31,3865,WITHDRAWAL,14.6
1997-10-31,3862,WITHDRAWAL,14.6
1997-10-31,3855,WITHDRAWAL,14.6
1997-10-31,3854,WITHDRAWAL,14.6
1997-10-31,3868,WITHDRAWAL,14.6
1997-10-31,3864,WITHDRAWAL,14.6
1997-10-31,3863,WITHDRAWAL,14.6
1997-10-31,3861,WITHDRAWAL,14.6
1997-10-31,3856,WITHDRAWAL,14.6
1997-10-31,2716,WITHDRAWAL,14.6
1997-10-31,2712,WITHDRAWAL,14.6
1997-10-31,2723,WITHDRAWAL,14.6
1997-10-31,2713,WITHDRAWAL,14.6
1997-10-31,2705,WITHDRAWAL,100.0
1997-10-31,2709,WITHDRAWAL,14.6
1997-10-31,2720,WITHDRAWAL,30.0
1997-10-31,2714,WITHDRAWAL,14.6
1997-10-31,2707,WITHDRAWAL,14.6
1997-10-31,2717,WITHDRAWAL,14.6
1997-10-31,2719,WITHDRAWAL,14.6
1997-10-31,2710,WITHDRAWAL,14.6
1997-10-31,2718,WITHDRAWAL,14.6
1997-10-31,2720,WITHDRAWAL,53200.0
1997-10-31,2711,WITHDRAWAL,14.6
1997-10-31,2708,WITHDRAWAL,14.6
1997-10-31,2964,WITHDRAWAL,14.6
1997-10-31,2951,WITHDRAWAL,14.6
1997-10-31,2960,WITHDRAWAL,14.6
1997-10-31,2959,WITHDRAWAL,14.6
1997-10-31,2955,WITHDRAWAL,14.6
1997-10-31,2968,WITHDRAWAL,14.6
1997-10-31,2954,WITHDRAWAL,14.6
1997-10-31,2965,WITHDRAWAL,14.6
1997-10-31,2957,WITHDRAWAL,14.6
1997-10-31,2952,WITHDRAWAL,14.6
1997-10-31,2967,WITHDRAWAL,14.6
1997-10-31,2963,WITHDRAWAL,14.6
1997-10-31,2958,WITHDRAWAL,14.6
1997-10-31,2966,WITHDRAWAL,14.6
1997-10-31,2962,WITHDRAWAL,16800.0
1997-10-31,2962,WITHDRAWAL,14.6
1997-10-31,2953,WITHDRAWAL,14.6
1997-10-31,2961,WITHDRAWAL,14.6
1997-10-31,3746,WITHDRAWAL,14.6
1997-10-31,3753,WITHDRAWAL,14.6
1997-10-31,3751,WITHDRAWAL,14.6
1997-10-31,3747,WITHDRAWAL,14.6
1997-10-31,3758,WITHDRAWAL,14.6
1997-10-31,3748,WITHDRAWAL,14.6
1997-10-31,3756,WITHDRAWAL,27700.0
1997-10-31,3749,WITHDRAWAL,14.6
1997-10-31,3756,WITHDRAWAL,30.0
1997-10-31,3745,WITHDRAWAL,14.6
1997-10-31,3752,WITHDRAWAL,14.6
1997-10-31,3755,WITHDRAWAL,14.6
1997-10-31,3754,WITHDRAWAL,30.0
1997-10-31,3750,WITHDRAWAL,14.6
1997-10-31,2448,CREDIT,54.0
1997-10-31,2456,CREDIT,228.0
1997-10-31,2403,CREDIT,94.1
1997-10-31,2498,CREDIT,100.1
1997-10-31,2465,CREDIT,99.4
1997-10-31,2433,CREDIT,121.8
1997-10-31,2489,CREDIT,105.5
1997-10-31,2431,CREDIT,141.5
1997-10-31,2425,CREDIT,103.3
1997-10-31,2421,CREDIT,178.3
1997-10-31,2401,CREDIT,165.3
1997-10-31,2406,CREDIT,67.3
1997-10-31,2490,CREDIT,188.1
1997-10-31,2435,CREDIT,313.1
1997-10-31,2463,CREDIT,130.6
1997-10-31,2470,CREDIT,142.5
1997-10-31,2494,CREDIT,250.4
1997-10-31,2502,CREDIT,57.0
1997-10-31,2474,CREDIT,55.6
1997-10-31,2493,CREDIT,257.9
1997-10-31,2447,CREDIT,168.1
1997-10-31,2432,CREDIT,140.7
1997-10-31,2496,CREDIT,71.5
1997-10-31,2471,CREDIT,258.0
1997-10-31,2415,CREDIT,102.9
1997-10-31,2464,CREDIT,190.7
1997-10-31,2492,CREDIT,31.7
1997-10-31,2473,CREDIT,69.8
1997-10-31,2404,CREDIT,192.7
1997-10-31,2497,CREDIT,91.6
1997-10-31,2455,CREDIT,109.4
1997-10-31,2499,CREDIT,105.3
1997-10-31,2501,CREDIT,196.8
1997-10-31,2400,CREDIT,129.2
1997-10-31,2417,CREDIT,106.6
1997-10-31,2414,CREDIT,71.0
1997-10-31,2491,CREDIT,84.1
1997-10-31,2434,CREDIT,84.3
1997-10-31,2427,CREDIT,151.6
1997-10-31,2446,CREDIT,191.7
1997-10-31,2475,CREDIT,131.8
1997-10-31,2428,CREDIT,125.3
1997-10-31,2503,CREDIT,113.9
1997-10-31,2405,CREDIT,136.3
1997-10-31,2466,CREDIT,293.2
1997-10-31,2445,CREDIT,106.9
1997-10-31,2487,CREDIT,120.1
1997-10-31,2457,CREDIT,70.7
1997-10-31,2424,CREDIT,341.3
1997-10-31,2437,CREDIT,67.6
1997-10-31,2439,CREDIT,120.1
1997-10-31,2409,CREDIT,203.0
1997-10-31,2450,CREDIT,303.8
1997-10-31,2484,CREDIT,126.6
1997-10-31,2505,CREDIT,115.0
1997-10-31,2396,CREDIT,98.5
1997-10-31,2420,CREDIT,50.6
1997-10-31,2486,CREDIT,184.3
1997-10-31,2407,CREDIT,97.4
1997-10-31,2469,CREDIT,83.5
1997-10-31,2468,CREDIT,92.2
1997-10-31,2477,CREDIT,86.2
1997-10-31,2453,CREDIT,104.5
1997-10-31,2397,CREDIT,126.4
1997-10-31,2441,CREDIT,210.3
1997-10-31,2479,CREDIT,71.6
1997-10-31,2423,CREDIT,77.2
1997-10-31,2472,CREDIT,310.2
1997-10-31,2506,CREDIT,247.3
1997-10-31,2504,CREDIT,126.9
1997-10-31,2408,CREDIT,169.7
1997-10-31,2459,CREDIT,21.9
1997-10-31,2416,CREDIT,133.3
1997-10-31,2482,CREDIT,178.6
1997-10-31,2483,CREDIT,199.7
1997-10-31,2444,CREDIT,216.9
1997-10-31,2476,CREDIT,60.9
1997-10-31,2507,CREDIT,92.4
1997-10-31,2480,CREDIT,299.5
1997-10-31,2488,CREDIT,121.7
1997-10-31,2460,CREDIT,205.5
1997-10-31,2451,CREDIT,146.7
1997-10-31,2419,CREDIT,443.1
1997-10-31,2467,CREDIT,319.2
1997-10-31,2443,CREDIT,150.2
1997-10-31,2410,CREDIT,258.4
1997-10-31,2429,CREDIT,275.3
1997-10-31,2465,WITHDRAWAL,14.6
1997-10-31,2472,WITHDRAWAL,14.6
1997-10-31,2465,WITHDRAWAL,700.0
1997-10-31,2464,WITHDRAWAL,100.0
1997-10-31,2466,WITHDRAWAL,14.6
1997-10-31,2471,WITHDRAWAL,14.6
1997-10-31,2476,WITHDRAWAL,14.6
1997-10-31,2474,WITHDRAWAL,14.6
1997-10-31,2469,WITHDRAWAL,14.6
1997-10-31,2470,WITHDRAWAL,14.6
1997-10-31,2468,WITHDRAWAL,14.6
1997-10-31,2477,WITHDRAWAL,14.6
1997-10-31,2475,WITHDRAWAL,14.6
1997-10-31,2473,WITHDRAWAL,14.6
1997-10-31,2479,WITHDRAWAL,14.6
1997-10-31,2467,WITHDRAWAL,14.6
1997-10-31,2589,WITHDRAWAL,14.6
1997-10-31,2590,WITHDRAWAL,14.6
1997-10-31,2577,WITHDRAWAL,14.6
1997-10-31,2580,WITHDRAWAL,14.6
1997-10-31,2581,WITHDRAWAL,14.6
1997-10-31,2592,WITHDRAWAL,14.6
1997-10-31,2588,WITHDRAWAL,14.6
1997-10-31,2585,WITHDRAWAL,14.6
1997-10-31,2591,WITHDRAWAL,14.6
1997-10-31,2578,WITHDRAWAL,14.6
1997-10-31,2582,WITHDRAWAL,14.6
1997-10-31,2586,WITHDRAWAL,14.6
1997-10-31,2593,WITHDRAWAL,14.6
1997-10-31,2584,WITHDRAWAL,14.6
1997-10-31,2596,WITHDRAWAL,14.6
1997-10-31,3250,CREDIT,78.1
1997-10-31,3224,CREDIT,165.3
1997-10-31,3245,CREDIT,22.2
1997-10-31,3328,CREDIT,117.7
1997-10-31,3270,CREDIT,197.0
1997-10-31,3283,CREDIT,113.3
1997-10-31,3271,CREDIT,53.4
1997-10-31,3241,CREDIT,227.6
1997-10-31,3317,CREDIT,62.9
1997-10-31,3232,CREDIT,47.5
1997-10-31,3269,CREDIT,216.4
1997-10-31,3312,CREDIT,148.4
1997-10-31,3299,CREDIT,104.8
1997-10-31,3285,CREDIT,86.5
1997-10-31,3268,CREDIT,70.2
1997-10-31,3240,CREDIT,91.6
1997-10-31,3279,CREDIT,122.0
1997-10-31,3253,CREDIT,32.1
1997-10-31,3231,CREDIT,96.1
1997-10-31,3249,CREDIT,103.0
1997-10-31,3275,CREDIT,120.1
1997-10-31,3310,CREDIT,60.4
1997-10-31,3323,CREDIT,226.7
1997-10-31,3316,CREDIT,130.9
1997-10-31,3254,CREDIT,92.9
1997-10-31,3330,CREDIT,369.7
1997-10-31,3302,CREDIT,195.3
1997-10-31,3256,CREDIT,131.9
1997-10-31,3305,CREDIT,75.8
1997-10-31,3251,CREDIT,107.5
1997-10-31,3230,CREDIT,120.3
1997-10-31,3304,CREDIT,146.1
1997-10-31,3244,CREDIT,92.0
1997-10-31,3331,CREDIT,160.1
1997-10-31,3242,CREDIT,140.9
1997-10-31,3301,CREDIT,87.1
1997-10-31,3225,CREDIT,329.3
1997-10-31,3252,CREDIT,97.5
1997-10-31,3300,CREDIT,61.4
1997-10-31,3227,CREDIT,221.0
1997-10-31,3239,CREDIT,131.1
1997-10-31,3284,CREDIT,112.7
1997-10-31,3272,CREDIT,165.5
1997-10-31,3315,CREDIT,260.3
1997-10-31,3318,CREDIT,54.2
1997-10-31,3277,CREDIT,135.2
1997-10-31,3258,CREDIT,302.2
1997-10-31,3243,CREDIT,79.5
1997-10-31,3291,CREDIT,108.1
1997-10-31,3280,CREDIT,76.2
1997-10-31,3322,CREDIT,186.0
1997-10-31,3311,CREDIT,180.5
1997-10-31,3320,CREDIT,75.7
1997-10-31,3319,CREDIT,203.3
1997-10-31,3309,CREDIT,158.3
1997-10-31,3248,CREDIT,92.1
1997-10-31,3329,CREDIT,106.2
1997-10-31,3229,CREDIT,222.4
1997-10-31,3287,CREDIT,180.2
1997-10-31,3293,CREDIT,375.6
1997-10-31,3335,CREDIT,105.5
1997-10-31,3296,CREDIT,337.0
1997-10-31,3262,CREDIT,184.2
1997-10-31,3222,CREDIT,83.6
1997-10-31,3259,CREDIT,212.1
1997-10-31,3235,CREDIT,161.4
1997-10-31,3264,CREDIT,86.9
1997-10-31,3327,CREDIT,201.4
1997-10-31,3234,CREDIT,74.5
1997-10-31,3288,CREDIT,71.8
1997-10-31,3238,CREDIT,195.0
1997-10-31,3292,CREDIT,71.7
1997-10-31,3289,CREDIT,153.8
1997-10-31,3236,CREDIT,80.3
1997-10-31,3294,CREDIT,227.1
1997-10-31,3267,CREDIT,143.7
